ticket_id,type,organization,comment,coords,photo,photo_after,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
2023-AUN23U,{ความปลอดภัย},เขตพญาไท,"ไฟ สัญญานข้ามถนน ปรับเป็น ยกเลิกเร็วเกินไปทำให้ข้ามถนนยากและอันตรายมากในเวลาหัวค่ำ","100.54293,13.77472",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/d5787359986d8b657362af23d384be211a9a63ea.jpg,,"ป้ายรถประจำทาง ตรงข้ามซอยอารีย์ แขวงสามเสนใน เขตพญาไท กรุงเทพมหานคร 10400 ประเทศไทย",สามเสนใน,พญาไท,กรุงเทพมหานคร,"2023-05-12 12:29:00.965246+00",รอรับเรื่อง,,0,"2023-05-12 12:29:00.954257+00"
2023-48C7PF,"{ถนน,ท่อระบายน้ำ}",เขตบึงกุ่ม,"ในซอยนวมินทร์ 111 แยก 12-2 มีถนนเป็นหลุมเป็นบ่อตลอดทาง และมีหญ้าขึ้นรกตามข้างทาง และยังมีฝุ่นละอองเป็นอย่างมาก อีกทั้งยังไม่มีการลอกท่อระบายน้ำภายในซอยเลบค่ะ ให้ช่วยเข้ามาดูหน่อยค่ะ","100.63705,13.81484",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/798525ae6cc17ca9adcc838d117faa76620585d4.jpg,,"28/1 ซอย ประดิษฐ์มนูธรรม แขวงนวมินทร์ เขตบึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย",นวมินทร์,บึงกุ่ม,กรุงเทพมหานคร,"2023-05-12 12:28:56.870005+00",รอรับเรื่อง,,0,"2023-05-12 12:28:56.854114+00"
C9DMNF,"{ถนน,กีดขวาง,คลอง}",เขตบางขุนเทียน,"ปัญหา จอดรถกีดขวางการจราจร พบรถยนต์ลูกค้าร้านอาหารแมกไม้ชายคลอง จอดกีดขวางช่องทางจราจร ส่งผลกระทบต่อประชาชนที่ใช้ถนนดังกล่าวในการสัญจร และจอดรถกีดขวางทำให้ผู้แจ้งขับรถเข้าบ้านไม่ได้ ขอให้ช่วยดำเนินการแก้ไข
จุดเกิดเหตุ เข้าซอยบางกระดี่ 3 ประมาร 300 เมตร พบร้านอาหารแมกไม้ชายคลอง
ซอย  บางกระดี่ 3
ถนน  พระราม 2
แขวง แสมดำ
เขต  บางขุนเทียน
#1555","100.40285,13.63085",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683894435871.jpeg,,"บางกระดี่ 3  พระราม 2 จุดเกิดเหตุ เข้าซอยบางกระดี่ 3 ประมาร 300 เมตร พบร้านอาหารแมกไม้ชายคลอง  แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 : JCJ3+94V บางกระดี่ 3 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย",แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,"2023-05-12 12:27:17.60589+00",รอรับเรื่อง,,0,"2023-05-12 12:27:19.420479+00"
2023-D7CELH,{แสงสว่าง},"เขตคลองเตย,การไฟฟ้านครหลวง เขตคลองเตย,การไฟฟ้านครหลวง MEA","ไฟถนนดับ ถนนมืด","100.57123,13.72251",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/550ab5514f94c14beaccd632a7d9ff4d94cde533.jpg,,"59/40 Thanying Phuangrat Praphai Alley แขวงคลองตัน เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย",คลองตัน,คลองเตย,กรุงเทพมหานคร,"2023-05-12 12:26:56.212625+00",รอรับเรื่อง,,0,"2023-05-12 13:07:51.256439+00"
2023-KDC92T,{},"ส่วนซ่อมบำรุงระบบท่อและโยธา (สซท.กรร.สสล.),เขตบึงกุ่ม,การประปานครหลวง กปน. (Metropolitan Waterworks Authority - MWA),สำนักงานประปาสาขาลาดพร้าว สสล.","📢🔊แจ้งฝาเหล็กปิดของการประปาชำรุด สูญหาย 

📸
📌นวมินทร์ 105
🛣️ถ.นวมินทร์ ขาออก
🙏👷👩‍🔧ขอขอบคุณ เจ้าหน้าที่ทุกท่าน✌️✌️💪👏👏👏","100.64760,13.80529",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/264610a68f43e43934287311daadda12443e0265.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683895046445.jpeg,"53/553 ถนน นวมินทร์ แขวงนวมินทร์ เขตบึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย",นวมินทร์,บึงกุ่ม,กรุงเทพมหานคร,"2023-05-12 12:26:33.299191+00",กำลังดำเนินการ,,0,"2023-05-12 12:37:27.482798+00"
2023-Y7CFYN,{ความสะอาด},"เขตคลองสามวา,กรมควบคุมมลพิษ","มีการเผาซังข้าวในที่นาพื้นที่หลายสิบไร่ ควันและเศษที่เผา ลอยคลุ้งไปทั่วบริเวณ","100.69521,13.91150",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/e834873239eef51f0ff70948511c72d5d8252cdb.jpg,,"WM6W+G2X แขวงสามวาตะวันตก เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย",สามวาตะวันตก,คลองสามวา,กรุงเทพมหานคร,"2023-05-12 12:25:49.827729+00",รอรับเรื่อง,,0,"2023-05-12 13:19:43.175925+00"
2023-D2V38Q,{},เขตประเวศ,"รถจอดขวางหน้าบ้านเป็นระยะเวลานาน และผู้ขับรถพูดจาทำให้หวาดกลัวและหวาดระแวงในการพักอาศัย เจ้าของหอเช่าไม่ยอมดูแลผู้เช่าและไม่มาเจรจา","100.67489,13.72278",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/b176013bfc0fadff35eb79e3fbf161775a4b0d47.jpg,,"81 ซอย อ่อนนุช 61 แยก 2-5 แขวง ประเวศ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย",ประเวศ,ประเวศ,กรุงเทพมหานคร,"2023-05-12 12:25:08.854893+00",รอรับเรื่อง,,0,"2023-05-12 12:25:08.843868+00"
2023-7DMQM9,{สัตว์จรจัด},"เขตตลิ่งชัน,สำนักอนามัย กทม.",สุนัขกัด,"100.42173,13.74691",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/0394157b50864afb5d1b25ed17a0e7b743af2ab3.jpg,,"31/7 ซอย เงินอุดม แขวงบางเชือกหนัง เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย",บางเชือกหนัง,ตลิ่งชัน,กรุงเทพมหานคร,"2023-05-12 12:20:28.295793+00",รอรับเรื่อง,,0,"2023-05-12 12:24:44.727216+00"
2023-TDY74X,{จราจร},เขตบางรัก,"ตำรวจปล่อยรถช้ามากครับ ติด 30+ นาทีครับ จัดการจราจรแย่มากครับ","100.51927,13.72288",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/7b814f6904d109679d07c01333c6be658effb4e0.jpg,,"987 ถนน สีลม แขวงสีลม เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย",สีลม,บางรัก,กรุงเทพมหานคร,"2023-05-12 12:19:55.739149+00",รอรับเรื่อง,,0,"2023-05-12 12:19:55.727983+00"
3YNNGF,"{ความสะอาด,ถนน}","เขตหนองแขม,ฝ่ายรักษาความสะอาดฯ เขตหนองแขม","ปัญหา : เจ้าหน้าที่ไม่ค่อยมาเก็บขยะ ทำให้ขยะล้นถัง และส่งกลิ่นเหม็น จึงอยากขอเปลี่ยนถีงเป็นถังใหญ่ สีเขียว เพื่อรองรับขยะ
จุดเกิดเหตุ : อยู่เยื่องกับหอพักบารมี
ซอย : เพชรเกษม 116 แยก 2
ถนน : เพชรเกษม
เขต : หนองแขม
แขวง : หนองค้างพลู
#1555","100.33498,13.70708",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683893992546.jpeg,,"เพชรเกษม 116 แยก 2 เพชรเกษม อยู่เยื่องกับหอพักบารมี
เขต หนองแขม
แขวง หนองค้างพลู : 5/63 ถ. เพชรเกษม แขวงหนองค้างพลู เขตหนองแขม กรุงเทพมหานคร 10160 ประเทศไทย",หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,"2023-05-12 12:19:54.007206+00",กำลังดำเนินการ,,0,"2023-05-12 12:43:50.199333+00"
